          295   0.385445E-03   0.520252E-03   0.686650E-03   0.697715E-03   0.131857E-02   0.189881E-02   0.325404E-02   0.224523E-02
          300   0.403456E-03   0.543798E-03   0.682887E-03   0.684306E-03   0.137652E-02   0.198377E-02   0.320170E-02   0.224468E-02
          305   0.405957E-03   0.546675E-03   0.677157E-03   0.687447E-03   0.144306E-02   0.205909E-02   0.315037E-02   0.240909E-02
          310   0.390712E-03   0.527509E-03   0.675018E-03   0.718029E-03   0.147630E-02   0.209705E-02   0.312123E-02   0.225678E-02
          315   0.371586E-03   0.501727E-03   0.670533E-03   0.762070E-03   0.141033E-02   0.202882E-02   0.308002E-02   0.223861E-02
          320   0.363868E-03   0.490201E-03   0.677290E-03   0.779547E-03   0.140023E-02   0.200940E-02   0.314785E-02   0.291059E-02
          325   0.341724E-03   0.460247E-03   0.688584E-03   0.805078E-03   0.120165E-02   0.164355E-02   0.304427E-02   0.294125E-02
          330   0.335586E-03   0.452575E-03   0.708983E-03   0.802832E-03   0.120624E-02   0.173311E-02   0.306213E-02   0.334731E-02
          335   0.365914E-03   0.495996E-03   0.728644E-03   0.685407E-03   0.126285E-02   0.180462E-02   0.308472E-02   0.330277E-02
          340   0.405401E-03   0.548423E-03   0.741323E-03   0.640575E-03   0.139414E-02   0.199136E-02   0.307150E-02   0.225768E-02
          345   0.382113E-03   0.513524E-03   0.732833E-03   0.729486E-03   0.129197E-02   0.184838E-02   0.303909E-02   0.249352E-02
          350   0.313947E-03   0.422554E-03   0.710619E-03   0.857848E-03   0.112012E-02   0.161712E-02   0.298530E-02   0.295881E-02
          355   0.298165E-03   0.401725E-03   0.712415E-03   0.816924E-03   0.139923E-02   0.198723E-02   0.295473E-02   0.310347E-02
          360   0.336317E-03   0.454467E-03   0.741084E-03   0.731341E-03   0.140810E-02   0.199362E-02   0.296904E-02   0.283080E-02
          365   0.359004E-03   0.485293E-03   0.768539E-03   0.710565E-03   0.121584E-02   0.170887E-02   0.292360E-02   0.282344E-02
          370   0.344498E-03   0.465423E-03   0.778096E-03   0.682041E-03   0.115293E-02   0.165391E-02   0.288000E-02   0.367287E-02
          375   0.335075E-03   0.453621E-03   0.785641E-03   0.682001E-03   0.122981E-02   0.175229E-02   0.289171E-02   0.322865E-02
          380   0.287831E-03   0.390351E-03   0.775126E-03   0.772134E-03   0.133673E-02   0.189058E-02   0.309334E-02   0.311275E-02
          385   0.289200E-03   0.391095E-03   0.782251E-03   0.819063E-03   0.116881E-02   0.165872E-02   0.311455E-02   0.311825E-02
          390   0.314719E-03   0.426401E-03   0.791435E-03   0.701670E-03   0.117335E-02   0.167331E-02   0.293523E-02   0.402498E-02
          395   0.329428E-03   0.446009E-03   0.792190E-03   0.648764E-03   0.130123E-02   0.183845E-02   0.295905E-02   0.365694E-02
          400   0.273305E-03   0.370041E-03   0.777945E-03   0.809675E-03   0.118281E-02   0.167584E-02   0.293575E-02   0.305879E-02
          405   0.247417E-03   0.332565E-03   0.776302E-03   0.863547E-03   0.104235E-02   0.142505E-02   0.292714E-02   0.338145E-02
          410   0.313565E-03   0.425390E-03   0.800952E-03   0.721316E-03   0.157885E-02   0.207572E-02   0.327068E-02   0.251098E-02
          415   0.347473E-03   0.470751E-03   0.802797E-03   0.589699E-03   0.201381E-02   0.270172E-02   0.358085E-02   0.236012E-02
          420   0.310946E-03   0.418948E-03   0.778259E-03   0.660549E-03   0.213766E-02   0.275277E-02   0.325411E-02   0.364852E-02
          425   0.269115E-03   0.363509E-03   0.762120E-03   0.799306E-03   0.189384E-02   0.242251E-02   0.273895E-02   0.365755E-02
          430   0.312162E-03   0.419899E-03   0.772238E-03   0.739451E-03   0.140643E-02   0.176552E-02   0.286581E-02   0.275168E-02
          435   0.370590E-03   0.499426E-03   0.773888E-03   0.670783E-03   0.116264E-02   0.166252E-02   0.287506E-02   0.315717E-02
          440   0.354725E-03   0.477286E-03   0.760508E-03   0.711365E-03   0.113128E-02   0.161848E-02   0.287150E-02   0.300473E-02
          445   0.287964E-03   0.391770E-03   0.736499E-03   0.770330E-03   0.147014E-02   0.206750E-02   0.289370E-02   0.310546E-02
          450   0.291039E-03   0.395872E-03   0.735606E-03   0.733163E-03   0.175360E-02   0.244384E-02   0.312035E-02   0.310313E-02
          455   0.335872E-03   0.454924E-03   0.746933E-03   0.667344E-03   0.162879E-02   0.226188E-02   0.293632E-02   0.274951E-02
          460   0.363184E-03   0.487451E-03   0.753386E-03   0.674079E-03   0.122800E-02   0.161372E-02   0.277970E-02   0.326609E-02
          465   0.343214E-03   0.460344E-03   0.744538E-03   0.715077E-03   0.113316E-02   0.161693E-02   0.268214E-02   0.309439E-02
          470   0.320522E-03   0.433829E-03   0.745564E-03   0.710376E-03   0.147557E-02   0.206983E-02   0.279601E-02   0.351862E-02
          475   0.350960E-03   0.474244E-03   0.757748E-03   0.647233E-03   0.155365E-02   0.217110E-02   0.284654E-02   0.289980E-02
          480   0.365013E-03   0.493269E-03   0.762594E-03   0.633300E-03   0.151456E-02   0.189494E-02   0.280375E-02   0.244214E-02
          485   0.366298E-03   0.491849E-03   0.757925E-03   0.642751E-03   0.163330E-02   0.205298E-02   0.289557E-02   0.269161E-02
          490   0.368034E-03   0.495692E-03   0.752052E-03   0.673077E-03   0.151638E-02   0.199417E-02   0.269185E-02   0.256848E-02
          495   0.384280E-03   0.516969E-03   0.738834E-03   0.643665E-03   0.150360E-02   0.210342E-02   0.291909E-02   0.292304E-02
          500   0.385946E-03   0.520865E-03   0.728983E-03   0.608213E-03   0.156371E-02   0.217210E-02   0.294447E-02   0.293229E-02
          505   0.377999E-03   0.509105E-03   0.729763E-03   0.662582E-03   0.129434E-02   0.180457E-02   0.265131E-02   0.265064E-02
          510   0.358536E-03   0.479515E-03   0.735458E-03   0.733755E-03   0.124207E-02   0.172508E-02   0.261305E-02   0.362802E-02
          515   0.333259E-03   0.448823E-03   0.741696E-03   0.758419E-03   0.125502E-02   0.174192E-02   0.257091E-02   0.367094E-02
          520   0.330121E-03   0.444777E-03   0.742133E-03   0.778778E-03   0.134125E-02   0.185879E-02   0.278172E-02   0.296414E-02
          525   0.318312E-03   0.430150E-03   0.741981E-03   0.757865E-03   0.176129E-02   0.241552E-02   0.320212E-02   0.372080E-02
          530   0.342981E-03   0.463285E-03   0.744417E-03   0.719633E-03   0.179825E-02   0.226274E-02   0.290701E-02   0.365029E-02
          535   0.388205E-03   0.523262E-03   0.735570E-03   0.703840E-03   0.164323E-02   0.205874E-02   0.256067E-02   0.275834E-02
          540   0.389740E-03   0.521025E-03   0.713395E-03   0.774797E-03   0.140851E-02   0.192424E-02   0.229100E-02   0.301655E-02
          545   0.334642E-03   0.447320E-03   0.698993E-03   0.846362E-03   0.124844E-02   0.173508E-02   0.246992E-02   0.369195E-02
          550   0.304659E-03   0.408150E-03   0.700307E-03   0.824292E-03   0.156078E-02   0.214198E-02   0.287529E-02   0.400160E-02
          555   0.309337E-03   0.418697E-03   0.695986E-03   0.777380E-03   0.151789E-02   0.207627E-02   0.284748E-02   0.365683E-02
          560   0.309529E-03   0.416558E-03   0.693243E-03   0.819105E-03   0.151332E-02   0.214385E-02   0.296357E-02   0.306380E-02
          565   0.308318E-03   0.414130E-03   0.697959E-03   0.832922E-03   0.131123E-02   0.180606E-02   0.258883E-02   0.398612E-02
          570   0.342124E-03   0.458829E-03   0.696132E-03   0.764516E-03   0.144089E-02   0.196649E-02   0.272533E-02   0.388240E-02
          575   0.355991E-03   0.477086E-03   0.681529E-03   0.746401E-03   0.155404E-02   0.193023E-02   0.254438E-02   0.319990E-02
          580   0.290222E-03   0.389603E-03   0.673525E-03   0.889605E-03   0.145678E-02   0.187302E-02   0.274304E-02   0.404867E-02
          585   0.238895E-03   0.322593E-03   0.683875E-03   0.949392E-03   0.122045E-02   0.163558E-02   0.250776E-02   0.398206E-02
          590   0.298343E-03   0.402218E-03   0.685818E-03   0.841830E-03   0.112284E-02   0.163065E-02   0.248989E-02   0.303482E-02
          595   0.358098E-03   0.481447E-03   0.671173E-03   0.700898E-03   0.167322E-02   0.238355E-02   0.314611E-02   0.267059E-02
          600   0.333874E-03   0.447831E-03   0.649409E-03   0.760825E-03   0.191394E-02   0.270055E-02   0.341068E-02   0.374173E-02
          605   0.243829E-03   0.330255E-03   0.643871E-03   0.903147E-03   0.181176E-02   0.254143E-02   0.326685E-02   0.411366E-02
          610   0.256945E-03   0.347248E-03   0.641908E-03   0.906946E-03   0.145542E-02   0.203875E-02   0.280997E-02   0.376960E-02
          615   0.334661E-03   0.449547E-03   0.637278E-03   0.763504E-03   0.144565E-02   0.198778E-02   0.282412E-02   0.284376E-02
          620   0.366218E-03   0.489092E-03   0.630724E-03   0.747907E-03   0.139676E-02   0.190979E-02   0.274404E-02   0.272275E-02
          625   0.347772E-03   0.465170E-03   0.632306E-03   0.820565E-03   0.117026E-02   0.166151E-02   0.243761E-02   0.352373E-02
          630   0.316881E-03   0.424626E-03   0.641985E-03   0.866838E-03   0.141327E-02   0.200344E-02   0.265044E-02   0.332501E-02
          635   0.304749E-03   0.410125E-03   0.651343E-03   0.802394E-03   0.190698E-02   0.267454E-02   0.322007E-02   0.371449E-02
          640   0.313567E-03   0.422353E-03   0.654814E-03   0.714587E-03   0.196578E-02   0.273806E-02   0.337169E-02   0.368783E-02
          645   0.328707E-03   0.441841E-03   0.653908E-03   0.714085E-03   0.166703E-02   0.230621E-02   0.299177E-02   0.349772E-02
          650   0.336097E-03   0.451966E-03   0.661285E-03   0.756746E-03   0.121971E-02   0.168581E-02   0.258023E-02   0.367006E-02
          655   0.341457E-03   0.455660E-03   0.668760E-03   0.787358E-03   0.135384E-02   0.191220E-02   0.256139E-02   0.358841E-02
          660   0.323789E-03   0.434917E-03   0.671995E-03   0.749378E-03   0.151630E-02   0.212961E-02   0.271834E-02   0.416103E-02
          665   0.345815E-03   0.465006E-03   0.672839E-03   0.688206E-03   0.164188E-02   0.229375E-02   0.272503E-02   0.346376E-02
          670   0.366025E-03   0.491464E-03   0.669197E-03   0.658244E-03   0.172641E-02   0.240125E-02   0.300709E-02   0.309634E-02
          675   0.350539E-03   0.470193E-03   0.657447E-03   0.710312E-03   0.205427E-02   0.285823E-02   0.344189E-02   0.334077E-02
          680   0.353405E-03   0.472697E-03   0.653257E-03   0.769736E-03   0.199731E-02   0.276376E-02   0.321743E-02   0.394526E-02
          685   0.359603E-03   0.481350E-03   0.654555E-03   0.765448E-03   0.171993E-02   0.232918E-02   0.281248E-02   0.374696E-02
          690   0.384882E-03   0.513314E-03   0.659415E-03   0.693881E-03   0.202987E-02   0.278775E-02   0.322183E-02   0.367032E-02
          695   0.390934E-03   0.520140E-03   0.655160E-03   0.691463E-03   0.186765E-02   0.252773E-02   0.300634E-02   0.341682E-02
          700   0.349435E-03   0.466973E-03   0.646601E-03   0.780961E-03   0.165475E-02   0.229734E-02   0.287269E-02   0.454826E-02
          705   0.316585E-03   0.424033E-03   0.647833E-03   0.826108E-03   0.163729E-02   0.227040E-02   0.296163E-02   0.466980E-02
          710   0.331939E-03   0.444405E-03   0.656430E-03   0.803322E-03   0.142559E-02   0.198289E-02   0.291795E-02   0.396662E-02
          715   0.363637E-03   0.485374E-03   0.659786E-03   0.734051E-03   0.142639E-02   0.194609E-02   0.285187E-02   0.439126E-02
          720   0.352786E-03   0.470995E-03   0.648440E-03   0.772982E-03   0.165054E-02   0.228258E-02   0.279916E-02   0.509164E-02
          725   0.317217E-03   0.421478E-03   0.628282E-03   0.854941E-03   0.154181E-02   0.213709E-02   0.280548E-02   0.448542E-02
          730   0.330804E-03   0.440721E-03   0.610067E-03   0.803635E-03   0.187195E-02   0.256797E-02   0.287896E-02   0.400960E-02
          735   0.382843E-03   0.510900E-03   0.603268E-03   0.730473E-03   0.194905E-02   0.264906E-02   0.280359E-02   0.306414E-02
          740   0.366702E-03   0.489027E-03   0.601404E-03   0.796347E-03   0.159987E-02   0.212568E-02   0.268950E-02   0.453755E-02
          745   0.292237E-03   0.393058E-03   0.599535E-03   0.917229E-03   0.120018E-02   0.166264E-02   0.277063E-02   0.560642E-02
          750   0.260710E-03   0.349944E-03   0.597335E-03   0.939425E-03   0.147145E-02   0.202212E-02   0.271721E-02   0.507737E-02
          755   0.314459E-03   0.418941E-03   0.597117E-03   0.824637E-03   0.192664E-02   0.263170E-02   0.265008E-02   0.385394E-02
          760   0.351556E-03   0.466786E-03   0.602952E-03   0.743526E-03   0.196188E-02   0.265327E-02   0.252005E-02   0.360069E-02
          765   0.337920E-03   0.446524E-03   0.597335E-03   0.818166E-03   0.171887E-02   0.236190E-02   0.235033E-02   0.465802E-02
          770   0.304957E-03   0.404529E-03   0.589436E-03   0.861721E-03   0.197445E-02   0.269778E-02   0.318671E-02   0.508145E-02
          775   0.306743E-03   0.408051E-03   0.592983E-03   0.850930E-03   0.164569E-02   0.209789E-02   0.309252E-02   0.457730E-02
          780   0.333891E-03   0.441219E-03   0.602643E-03   0.845074E-03   0.155521E-02   0.197972E-02   0.282034E-02   0.433896E-02
          785   0.322261E-03   0.426110E-03   0.598221E-03   0.840647E-03   0.198707E-02   0.270341E-02   0.304056E-02   0.414859E-02
          790   0.308281E-03   0.408718E-03   0.581710E-03   0.837777E-03   0.211339E-02   0.285829E-02   0.297063E-02   0.379248E-02
          795   0.326654E-03   0.433255E-03   0.574189E-03   0.828305E-03   0.180175E-02   0.244382E-02   0.279603E-02   0.472871E-02
          800   0.333039E-03   0.442799E-03   0.581324E-03   0.833045E-03   0.198528E-02   0.268022E-02   0.245716E-02   0.439111E-02
          805   0.318275E-03   0.422091E-03   0.589517E-03   0.865438E-03   0.294405E-02   0.393647E-02   0.365587E-02   0.420206E-02
          810   0.295399E-03   0.390917E-03   0.597919E-03   0.856137E-03   0.291226E-02   0.387935E-02   0.463581E-02   0.505115E-02
          815   0.294579E-03   0.389238E-03   0.612700E-03   0.840705E-03   0.215055E-02   0.275951E-02   0.431134E-02   0.438084E-02
          820   0.345809E-03   0.455413E-03   0.633025E-03   0.804192E-03   0.183335E-02   0.244117E-02   0.405819E-02   0.434508E-02
          825   0.389577E-03   0.511052E-03   0.644365E-03   0.745726E-03   0.187257E-02   0.252079E-02   0.400886E-02   0.371365E-02
          830   0.405272E-03   0.530762E-03   0.653215E-03   0.697950E-03   0.218191E-02   0.290912E-02   0.397003E-02   0.425100E-02
          835   0.372273E-03   0.489884E-03   0.643050E-03   0.761217E-03   0.225669E-02   0.299826E-02   0.376520E-02   0.489312E-02
          840   0.322871E-03   0.426038E-03   0.634778E-03   0.892300E-03   0.180279E-02   0.239131E-02   0.358997E-02   0.447926E-02
          845   0.336976E-03   0.443187E-03   0.634125E-03   0.879426E-03   0.181063E-02   0.241271E-02   0.356112E-02   0.415724E-02
          850   0.383574E-03   0.503229E-03   0.655677E-03   0.731527E-03   0.224316E-02   0.298388E-02   0.354410E-02   0.414643E-02
          855   0.402593E-03   0.528811E-03   0.676827E-03   0.650893E-03   0.225538E-02   0.299236E-02   0.386066E-02   0.318598E-02
          860   0.372747E-03   0.491519E-03   0.681075E-03   0.754559E-03   0.180772E-02   0.239096E-02   0.366956E-02   0.412202E-02
          865   0.334679E-03   0.442017E-03   0.668979E-03   0.855208E-03   0.172788E-02   0.229355E-02   0.366232E-02   0.378175E-02
          870   0.370859E-03   0.487544E-03   0.671973E-03   0.772702E-03   0.197706E-02   0.261646E-02   0.379939E-02   0.315436E-02
          875   0.425360E-03   0.557551E-03   0.685740E-03   0.626965E-03   0.221611E-02   0.291977E-02   0.388056E-02   0.245615E-02
          880   0.422630E-03   0.553692E-03   0.689863E-03   0.612419E-03   0.186033E-02   0.245167E-02   0.381255E-02   0.403199E-02
          885   0.369690E-03   0.484961E-03   0.678603E-03   0.770568E-03   0.131647E-02   0.173276E-02   0.379795E-02   0.519446E-02
          890   0.328941E-03   0.431846E-03   0.661350E-03   0.832569E-03   0.205059E-02   0.270170E-02   0.391508E-02   0.461240E-02
          895   0.352564E-03   0.464272E-03   0.667944E-03   0.720388E-03   0.249968E-02   0.327530E-02   0.405553E-02   0.330526E-02
          900   0.371855E-03   0.489310E-03   0.679104E-03   0.667404E-03   0.242124E-02   0.316647E-02   0.409829E-02   0.307186E-02
          905   0.348118E-03   0.456482E-03   0.677357E-03   0.782685E-03   0.198220E-02   0.260230E-02   0.398976E-02   0.389464E-02
          910   0.313846E-03   0.411360E-03   0.663058E-03   0.894344E-03   0.147947E-02   0.193080E-02   0.393488E-02   0.393962E-02
          915   0.329058E-03   0.430411E-03   0.650387E-03   0.854999E-03   0.186660E-02   0.241628E-02   0.404366E-02   0.321352E-02
          920   0.364561E-03   0.476651E-03   0.647471E-03   0.723896E-03   0.220923E-02   0.287746E-02   0.410454E-02   0.297006E-02
          925   0.374995E-03   0.490438E-03   0.637395E-03   0.733096E-03   0.215578E-02   0.281309E-02   0.411416E-02   0.372601E-02
          930   0.347473E-03   0.453516E-03   0.630716E-03   0.824123E-03   0.184870E-02   0.238305E-02   0.402749E-02   0.388682E-02
          935   0.340510E-03   0.446157E-03   0.628615E-03   0.826445E-03   0.226077E-02   0.290462E-02   0.393611E-02   0.416979E-02
          940   0.349659E-03   0.457787E-03   0.636912E-03   0.754014E-03   0.218368E-02   0.280150E-02   0.404296E-02   0.388868E-02
          945   0.337086E-03   0.441550E-03   0.642523E-03   0.765102E-03   0.210866E-02   0.281246E-02   0.408468E-02   0.405862E-02
          950   0.324208E-03   0.424613E-03   0.643830E-03   0.864879E-03   0.181692E-02   0.244982E-02   0.401607E-02   0.343463E-02
          955   0.309692E-03   0.405536E-03   0.646589E-03   0.875418E-03   0.198531E-02   0.257598E-02   0.388318E-02   0.428366E-02
          960   0.316192E-03   0.415020E-03   0.652159E-03   0.810881E-03   0.196040E-02   0.250401E-02   0.374830E-02   0.407174E-02
          965   0.355565E-03   0.463995E-03   0.657800E-03   0.758304E-03   0.228064E-02   0.303845E-02   0.383924E-02   0.307813E-02
          970   0.381778E-03   0.496918E-03   0.642592E-03   0.755617E-03   0.225935E-02   0.312355E-02   0.388574E-02   0.335645E-02
          975   0.358698E-03   0.467379E-03   0.610748E-03   0.822452E-03   0.212920E-02   0.294055E-02   0.379419E-02   0.399595E-02
          980   0.301907E-03   0.394754E-03   0.574802E-03   0.924573E-03   0.164945E-02   0.224730E-02   0.374781E-02   0.394955E-02
          985   0.281976E-03   0.370355E-03   0.562923E-03   0.951539E-03   0.170340E-02   0.215166E-02   0.372489E-02   0.461623E-02
          990   0.340640E-03   0.447048E-03   0.584684E-03   0.809601E-03   0.187752E-02   0.247187E-02   0.379534E-02   0.378246E-02
          995   0.407079E-03   0.530839E-03   0.615658E-03   0.661122E-03   0.221509E-02   0.287305E-02   0.350757E-02   0.367119E-02
         1000   0.384134E-03   0.499946E-03   0.613033E-03   0.735045E-03   0.201297E-02   0.262250E-02   0.343333E-02   0.415278E-02
         1005   0.300734E-03   0.394869E-03   0.579251E-03   0.911731E-03   0.150420E-02   0.200698E-02   0.362283E-02   0.461944E-02
         1010   0.274503E-03   0.360851E-03   0.560476E-03   0.944928E-03   0.148358E-02   0.193059E-02   0.369718E-02   0.468219E-02
         1015   0.343267E-03   0.448180E-03   0.587133E-03   0.823225E-03   0.222635E-02   0.289005E-02   0.363302E-02   0.415876E-02
         1020   0.391087E-03   0.507090E-03   0.597125E-03   0.699231E-03   0.249494E-02   0.323023E-02   0.315915E-02   0.353636E-02
         1025   0.359635E-03   0.467320E-03   0.578429E-03   0.749400E-03   0.229217E-02   0.298538E-02   0.305657E-02   0.384518E-02
         1030   0.334808E-03   0.436696E-03   0.572038E-03   0.877799E-03   0.183226E-02   0.244874E-02   0.334966E-02   0.480353E-02
         1035   0.349044E-03   0.455835E-03   0.584461E-03   0.838204E-03   0.188257E-02   0.238931E-02   0.334606E-02   0.500991E-02
         1040   0.368525E-03   0.480437E-03   0.597320E-03   0.761636E-03   0.201425E-02   0.258820E-02   0.332056E-02   0.437619E-02
