            5   0.579396E-05   0.703583E-05   0.177467E-04   0.347302E-04   0.205745E-01   0.249251E-01   0.146650E-01   0.660040E-02
           10   0.593940E-05   0.723235E-05   0.175555E-04   0.362414E-04   0.174819E-01   0.211512E-01   0.123286E-01   0.785137E-02
           15   0.627240E-05   0.760172E-05   0.175012E-04   0.376060E-04   0.137043E-01   0.164810E-01   0.948294E-02   0.857267E-02
           20   0.701436E-05   0.847804E-05   0.176527E-04   0.387803E-04   0.960169E-02   0.113737E-01   0.639975E-02   0.879992E-02
           25   0.773037E-05   0.934461E-05   0.179724E-04   0.397995E-04   0.846651E-02   0.109999E-01   0.734244E-02   0.867485E-02
           30   0.835862E-05   0.101160E-04   0.182345E-04   0.408873E-04   0.936657E-02   0.120788E-01   0.798211E-02   0.786574E-02
           35   0.902060E-05   0.109852E-04   0.185986E-04   0.423842E-04   0.114534E-01   0.130526E-01   0.806084E-02   0.654535E-02
           40   0.981022E-05   0.119694E-04   0.189885E-04   0.437846E-04   0.128690E-01   0.147489E-01   0.757791E-02   0.566057E-02
           45   0.104618E-04   0.128038E-04   0.193294E-04   0.451154E-04   0.134355E-01   0.154057E-01   0.825975E-02   0.557073E-02
           50   0.110439E-04   0.135231E-04   0.196216E-04   0.466542E-04   0.132054E-01   0.150876E-01   0.839851E-02   0.532511E-02
           55   0.118468E-04   0.145591E-04   0.201201E-04   0.481331E-04   0.123380E-01   0.139934E-01   0.800941E-02   0.499444E-02
           60   0.127426E-04   0.156426E-04   0.206578E-04   0.496863E-04   0.110647E-01   0.124108E-01   0.723483E-02   0.486374E-02
           65   0.136191E-04   0.166448E-04   0.210479E-04   0.511346E-04   0.964693E-02   0.106608E-01   0.641549E-02   0.442009E-02
           70   0.144299E-04   0.176287E-04   0.214123E-04   0.524993E-04   0.833205E-02   0.929770E-02   0.613033E-02   0.431138E-02
           75   0.153069E-04   0.187457E-04   0.219387E-04   0.536803E-04   0.778217E-02   0.923800E-02   0.585643E-02   0.420673E-02
           80   0.163044E-04   0.200632E-04   0.226835E-04   0.547865E-04   0.753948E-02   0.897413E-02   0.554588E-02   0.412482E-02
           85   0.172002E-04   0.212235E-04   0.232929E-04   0.558641E-04   0.694890E-02   0.842311E-02   0.564180E-02   0.419860E-02
           90   0.178694E-04   0.221545E-04   0.237642E-04   0.569587E-04   0.683221E-02   0.843581E-02   0.597747E-02   0.406424E-02
           95   0.186856E-04   0.232605E-04   0.243505E-04   0.579420E-04   0.737277E-02   0.855872E-02   0.605383E-02   0.404311E-02
          100   0.195878E-04   0.245208E-04   0.250257E-04   0.586797E-04   0.804042E-02   0.836909E-02   0.585855E-02   0.392516E-02
          105   0.205499E-04   0.257193E-04   0.258106E-04   0.592887E-04   0.866988E-02   0.902455E-02   0.540940E-02   0.382091E-02
          110   0.214536E-04   0.268466E-04   0.265613E-04   0.598154E-04   0.911705E-02   0.945190E-02   0.482841E-02   0.382479E-02
          115   0.224119E-04   0.280130E-04   0.272338E-04   0.602288E-04   0.928249E-02   0.953594E-02   0.493331E-02   0.377627E-02
          120   0.232724E-04   0.289411E-04   0.278498E-04   0.605069E-04   0.912505E-02   0.923201E-02   0.512493E-02   0.365607E-02
          125   0.241086E-04   0.300878E-04   0.285217E-04   0.609552E-04   0.866432E-02   0.856691E-02   0.523634E-02   0.348287E-02
          130   0.249488E-04   0.313129E-04   0.292258E-04   0.617659E-04   0.797264E-02   0.762866E-02   0.512670E-02   0.343794E-02
          135   0.257757E-04   0.324555E-04   0.298618E-04   0.624743E-04   0.715880E-02   0.697236E-02   0.480739E-02   0.336492E-02
          140   0.265815E-04   0.333784E-04   0.304901E-04   0.630444E-04   0.634656E-02   0.663745E-02   0.431142E-02   0.322247E-02
          145   0.273811E-04   0.343624E-04   0.311614E-04   0.634875E-04   0.565203E-02   0.643688E-02   0.470091E-02   0.304996E-02
          150   0.282330E-04   0.354777E-04   0.318570E-04   0.645459E-04   0.526958E-02   0.690070E-02   0.501479E-02   0.309441E-02
          155   0.290067E-04   0.364348E-04   0.325439E-04   0.654633E-04   0.513516E-02   0.709367E-02   0.515156E-02   0.300435E-02
